entry,year,genre,source,a,b,c,text,
298,1874,FIC,Idolatry ARomance,A,B,C,"  fly, Balder reflected that he could climb, and that the top of the tree would show him more than he could see now. The birch looked tolerably climbable",
390,1874,MAG,NewEngYaleRev,A,B,C,"  development, it does not affect the conclusion. Have the various branches of the tree of life developed from a common stem? they are different branches now. However",
451,1874,NF,DavidCrockett,A,B,C,"  was but about forty feet wide. Large forest-trees fringed the shores. One immense tree, blown down by the wind, reached about halfway across. Crockett, with",
582,1874,FIC,MadameDeMauves,A,B,C,  ; it was appointed him to meet her seated by the great walk under a tree and alone. The hour made the place almost empty; the day was warm,
585,1874,FIC,UnwrittenHistory,A,B,C,"  found no trace of the fugitives. I camped under a broad, low-boughed fir tree that stood almost a perfect pyramid of snow, over a dry grassy plat down",
809,1874,NF,Ismailia,A,B,C,"  arrived at the nearly dry bed of the Belinian river, he sat beneath a tree to rest. The natives quickly observed him, and stalked him as though he",
887,1874,NF,WesternWorld,A,B,C,"  sudden crash, resounding afar through the wilderness, as some great bough or entire tree falls to the ground. Sometimes a sound is heard like the clang of an",
949,1874,NF,Ismailia,A,B,C,"  would give them their original property. He simply replied, "" Who does this tree belong to? "" (we were standing beneath its shade). "" It",
17,1875,FIC,Sevenoaks,A,B,C,"  ' when I obsarved the moose sprawlin', I was twenty feet up a tree, with my gun in the snow; an' if they don't find",
28,1875,NF,SquirrelsOther,A,B,C,"  . To see what the squirrel would do when closely pressed, I climbed the tree. As I drew near he took refuge in the topmost branch, and then",
121,1875,FIC,JestEarnest,A,B,C,"  ' said the youth, as they passed under the low branches of a sheltering tree.' O Ninon, as innocent as beautiful, can you not see that",
210,1875,NF,MemoirsGenWilliam,A,B,C,"  red haw-tree of Ohio, and the berries were somewhat like those of the same tree, two grains of coffee being inclosed in one berry. These were dried and",
827,1875,FIC,Infelice,A,B,C,"  Eden more effectually, than did her light touch upon an outside branch of the tree of knowledge. I should say Genesis was acceptable authority to a young minister of",
2,1876,FIC,Clarel,A,B,C,  seemed to be; The mazed Gehennas so were curled As worm-tracks under bark of tree. I ween not if to ye' t is known -- Since few do,
88,1876,NF,UnseenWorldOther,A,B,C,"  , the signs of general notions. Besides each particular man, horse, or tree, and besides all men, horses, and trees, in the aggregate,",
495,1876,FIC,CaptainSam,A,B,C,"  two forked sticks and drove them in the ground about ten feet from the fallen tree trunk, and about ten feet apart. When driven in they were about five",
597,1876,NF,HistoryWarfare,A,B,C,"  talk with shepherds, that certain birds are born of the fruit of a certain tree when it happens to fall into the water, with other masses of science equally",
35,1878,FIC,PrinceDeukalion,A,B,C,"  . I am a voice, and can not more be still Than some high tree that takes the whirlwind's stress Upon the summit of a lonely hill. Be",
282,1878,FIC,ForestKing,A,B,C,"  hill and vale, as the sun, with fiery crest, gilded every forest tree with the glory of the season, whilst the bold hunter gathered in the ripening",
457,1878,FIC,ForestKing,A,B,C,"  clover perfumed the surrounding air. The company dismounted under a broad, spreading forest tree at the south end of the village, near which ran a little rivulet,",
700,1878,FIC,ForestKing,A,B,C,"  covered it with leaves, then, casting his eyes around, he saw a tree that he could easily climb, and, slinging his gun over his shoulder,",
216,1880,FIC,StrangeDisappearance,A,B,C,"  the attempt with which my mind was full. This was to climb the old tree, and from one of the two or three branches that brushed against the house",
236,1880,FIC,JeffBriggssLove,A,B,C,"  was carrying on his shoulder, and with a blushing face hid it behind a tree. It contained her dinner! He took a few steps forwards with an assumption",
326,1880,NF,Wake-Robin,A,B,C,"  us approach, it spread its long wings and flew solemnly across to a dead tree on the other side of the lake, enhancing rather than relieving the loneliness and",
485,1880,NF,Wake-Robin,A,B,C,"  repeated spiteful dartings of the bird past my ears, as I stood under the tree, caused me to suspect that I was intruding upon some one's privacy;",
765,1880,MAG,Scribners,A,B,C,"  . Years passed, and 1875 brought some pleasant "" last fruits from an old tree, "" as one who had against expectation done Carlyle justice might have called them",
785,1880,NF,Wake-Robin,A,B,C,"  my attention. The entrance to the nest was on the east side of the tree, about twenty-five feet from the ground. At intervals of scarcely a minute,",
870,1880,FIC,StrangeDisappearance,A,B,C,"  towards the front staircase and listened. All was deathly quiet. The old pine tree moaned and twisted without, and from time to time the wind came sweeping down",
934,1880,FIC,JackJill,A,B,C,"  great delight in her pretty pensioners, who soon learned to love "" The Holly Tree Inn, "" and to feel that the Bird Room held a caged comrade;",
70,1881,FIC,ShadowsShasta,A,B,C,"  sick mother was afraid she would not live to eat the fruit from -- this tree was a peach tree. "" Carrie again takes out a handful of nuts from",
139,1881,FIC,NightsWithUncle,A,B,C,"  he fergotted w'at he in dar fer, en he dash down ter de chinkapin tree, fer ter git de young sheep. But no sheep dar, en w'en",
165,1881,NF,CommonLaw,A,B,C,"  laws at their rudest stage. If a man fell from a tree, the tree was deodand. /2/ If he drowned in a 25 well, the well was to",
212,1881,NF,SketchMythology,A,B,C,"  and sought for something to eat. The odor of the meat placed on the tree came to her nostrils, and she saw where it was and tried to climb",
374,1881,FIC,ShadowsShasta,A,B,C,"  Stumps looks doubtingly at her, "" tell him we found' em in a tree, Stumps. Yes tell him we found' em away up in the top",
680,1881,FIC,ConnorMagansLuck,A,B,C,"  squirrel -- you can't keep her as you did the bunny you found in the hickory tree, and not ask any questions! "" Illustration "" I wish there were no",
941,1881,FIC,ShadowsShasta,A,B,C,"  the trees. And -- and won't you please cut my name on the tree by the water? My name, Carrie -- just Carrie, that's all",
982,1881,NF,CommonLaw,A,B,C,"  before his time. For the same principle is extended to the case of a tree by which a man is killed. "" If, at their common work,",
984,1881,FIC,NightsWithUncle,A,B,C,"  like me?' ""' Hug a tree, Mr. Lion, hug a tree!' "" Mr. Lion lash hisse'f wid his tail. He' low:",
27,1882,NF,DetailedMinutiae,A,B,C,"  advancing comrades. When he overtakes them he finds every man securely posted behind a tree, loading, firing, and conducting himself generally with great deliberation and prudence.",
237,1882,FIC,PoemsNathaniel,A,B,C,"  when set free Still lingers about its olden home, In the flower and the tree, It is very strange that our pulses thrill At the sight of a voiceless",
252,1882,FIC,Ting-a-ling,A,B,C,"  corner of the room, his club, which was the trunk of a tall tree, with one end fastened into a great rock, by way of having a",
354,1882,FIC,DiddieDumpsAmp,A,B,C,"  scratched up an' bleedin', er little robin was settin' on er tree lookin' at him; an' he felt so sorry' bout it till",
381,1882,FIC,FlipCalifornia,A,B,C,"  color, and exceedingly profane. It appeared that there was, indeed, a tree that had fallen in the "" run, "" but that, far from diverting",
592,1882,FIC,FlipCalifornia,A,B,C,"  retreat. It was scarcely imposing. Further on, a cooking stove under a tree, a saddle and bridle, a few household implements scattered about, indicated the",
876,1882,NF,HopesFearsArt,A,B,C,"  and on, one thing leading to another, as it fares with a beautiful tree. Whereas the laborious paste-and-scissors man goes hunting up and down for oddities, sticks",
424,1883,FIC,FloydGrandonsHonor,A,B,C,"  I ran away from Jane. "" Grandon sits down on the stump of a tree, and takes Cecil on his lap. Her little hands are scratched and soiled",
449,1883,FIC,FloydGrandonsHonor,A,B,C,"  she says to the child. "" You know how you held on by the tree and did just as I told you, and now, after your hands are",
474,1883,NF,GoldenChersonese,A,B,C,"  for a time the most ludicrous sound I ever heard -- one sitting in a tree and calling to another. From the deafening noise, which at times drowned our",
796,1883,FIC,RedAcorn,A,B,C,  louder ter me. I could even tell that he wuz choppin' a beech tree. The licks was ex a-sharp an' ringin' as ef the ax struck,
820,1883,FIC,PensionBeaurepas,A,B,C,"  was informed of this fact by old M. Pigeonneau, who sat there under a tree, having his coffee at a little green table. "" I have nothing to",
112,1884,NF,AlgonquinLegends,A,B,C,"  and other tales a man is represented as being punished by being turned into a tree, so that he can never leave a certain spot. This is a kind",
116,1884,NF,TeaLeaves Being,A,B,C,"  "" On the reverse was a representation of Liberty Tree. It was under this tree, in the open space known as "" Liberty Hall, "" -- at the",
231,1884,NF,TeaLeaves Being,A,B,C,"  struck, when the people were persuaded to desist. The committee returned to Liberty Tree, where they reported to the meeting, which quietly dispersed. Of those composing",
445,1884,NF,AlgonquinLegends,A,B,C,  N. B. -- There is a joke here. The animals who pass by the tree each mate at the season of the year when they declare that they were married,
499,1884,FIC,ElsieAtNantucket,A,B,C,"  Dinsmore and Edward had walked out into the avenue, and were seated under a tree in earnest conversation. "" Talking tiresome business, I suppose, "" remarked Zoe",
520,1884,MAG,Atlantic,A,B,C,"  to pass through a dense forest just at dusk, when something swinging from a tree was suddenly thrust through the open window of the carriage. I caught at it",
325,1885,FIC,DownRavine,A,B,C,"  fragrant summer weeds, he caught sight of something in the branches of an oak tree. He sat up and stared. It looked like a rude platform. After",
353,1885,FIC,DownRavine,A,B,C,"  "" by name; An' thar I see, in the crotch of a tree, A great big catamount grinnin' at me. A-kee! he! he",
389,1885,MAG,Atlantic,A,B,C,  pudding stone; there is no limestone or granite. And all the hills are tree covered. To many this clothing of verdure is most restful and pleasing. I,
575,1885,FIC,DrivenBackEden,A,B,C,"  pods more or less filled out, were pulled up and stacked together under a tree, some tomato-vines, with their green and partially ripe fruit, were taken up",
955,1885,FIC,PoeticalWorks,A,B,C,  a brief Suggestion of light's ungauged sea To our dim covert; gives our tree Its universe-horizon. In that faint breeze that stirs the bough I hear the great,
992,1885,FIC,FatalGlass,A,B,C,"  ! Bob. Bob Shakes Leave! That's what the branches said to the tree, I'll leave you!' see, that's a joke.'",
336,1886,MAG,Century,A,B,C,  and descended to the ground so slowly that we might have gathered leaves from the tree in passing. We struck the ground so lightly that I hardly felt the shock,
419,1886,FIC,Princess,A,B,C,"  ? The idea of making him wait three years, and watch a rubbishing little tree, just because his brother would have made a scene. What if he did",
986,1886,FIC,Poems VolIV,A,B,C,"  time of roses nigh! The Charter Oak. I seem to see the old tree stand, Its sturdy, giant form A spectacle remembered, and A pilgrim-shrine for",
288,1887,MAG,Atlantic,A,B,C,"  object, "" stood demurely on one of the dead top branches of a large tree down in the garden, while her admirer performed fantastic evolutions in the air about",
313,1887,FIC,DevilsFord,A,B,C,"  ? One, two, three, and away! "" In another instant the tree was deserted; the figures of the five millionaires of Devil's Ford, crossing",
439,1887,FIC,Beulah,A,B,C,"  the shells two or three times, "" answered Lilly, pointing to a China tree near, where a flock of robins were eagerly chirping over the feast of berries",
695,1887,FIC,Which? orBetween,A,B,C,"  planting with great pomp, in front of the good duke's chateau, a tree of liberty crowned with this inscription: "" A Tribute to Virtue; "" and",
875,1887,FIC,Hawthorne English,A,B,C,"  sceptic and dreamer and little of a man of action, late-coming fruit of a tree which might seem to have lost the power to bloom, he was morally,",
59,1888,FIC,PoeticalWorks,A,B,C,"  would come, Through lanes of talk, to that perennial tree, -- The Tree of Life, on which redemption hangs, But there fell out of tune;",
63,1888,FIC,Tally-Ho,A,B,C,"  plant grapes and apple trees, and sit down under my own vine and fig tree. Crabtree. TOM CRABTREE. -- Well, I want it for goats. Ebe",
371,1888,FIC,JohnWardPreacher,A,B,C,"  on two low posts; it leaned a little against the trunk of a silver-poplar tree, which served for a back, and it looked like an altar ready for",
516,1889,FIC,BustedEx-Texan,A,B,C,"  a burnt-out world. Don Juan San Diego went the wrong side of a mulberry tree, and the lasso parted with a snap. He never stopped until his momentum",
707,1889,NF,HistoryPhoenicia,A,B,C,"  , while in his left, instead of a club, he carries an entire tree. His hair and beard are curled in the Assyrian fashion, while his figure",
795,1889,NF,Arena Volume4,A,B,C,"  to pick brooches from flowers, and find rupees at will, like the fabled tree that yielded whatever was asked of it. At length I reached the headquarters of",
899,1889,FIC,StandishStandish,A,B,C,"  replied Browne. "" Hopkins saith they swarm about here. We must climb a tree, John. Here is a stout one; up with thee, man,",
922,1889,FIC,MedolineSelwyns,A,B,C,"  home to luncheon on Friday, very tired, but also very enthusiastic over our tree. If I could secure Mr. Winthrop's consent to a plain dinner, our",
187,1890,FIC,CaesarsColumn,A,B,C,"  the open country, I observed, ahead of us, a tall and solitary tree in a field; near it were the smouldering ruins of a great house.",
571,1890,NEWS,NYT-Reg,A,B,C,  the. g same many scores of thousands of good people marched to Reformers' Tree to-day to protest in a mass meeting against the Tory Government's proposal to compensate,
793,1890,MAG,Century,A,B,C,"  that all their sewerage came down through our inclosure. In building the stockade every tree within it had been cut, and although made within a heavy growth of the",
73,1891,MAG,Century,A,B,C,"  Once it was a mother and her two children whom they found crouched against a tree. Her husband was dead, and one child. Maybe it was the fever",
89,1891,NF,AnglingSketches,A,B,C,"  . I waded into the easiest-looking part of the pool, just above a huge tree that dropped its boughs to the water, and began casting, merely from a",
143,1891,NF,CatalogueEconomic,A,B,C,"  tropical countries. The seeds germinate, or form roots before they quit the parent tree, and drop into the mud as young trees. The old plants send out",
372,1891,NF,Arena Volume4,A,B,C,"  so queer! And if I should live to be The last leaf upon the tree In the spring, Let them smile as I do now, At the old",
500,1891,NF,CatalogueEconomic,A,B,C,"  bud, is eaten either when cooked as a vegetable or pickled, but the tree must be destroyed in order to obtain it. 200. EXCOECARIA SEBIFERA. -- This",
560,1891,NF,CatalogueEconomic,A,B,C,  were for some time dangerously ill. 310. NOTELAEA LIGUSTRINA. -- The Tasmanian iron wood tree. It is of medium growth and furnishes wood that is extremely hard and dense,
658,1891,FIC,UnderTreesElsewhere,A,B,C,"  and more wonderful to stir and direct the young discoverer. He sees the apple tree let fall its blossoms, and, lo! the fruit grows day by day",
673,1891,NF,CatalogueEconomic,A,B,C,  is known in the West Indies as Jamaica Mignonette. 261. LECYTHIS OLLARIA. -- This tree produces the hard urn-shaped fruits known in Brazil as monkey cups. The seeds are,
762,1891,NF,CatalogueEconomic,A,B,C,"  of India. This fragrant wood is in two colors, procured from the same tree; the yellow-colored wood is from the heart and the white-colored from the exterior,",
818,1891,MAG,Scribners,A,B,C,"  not well repress thinking of the early admonition of, "" never go under a tree during a thunder - storm. "" But what's that? One swift surge",
869,1891,NF,CatalogueEconomic,A,B,C,"  is bitter and used as a tonic. 146. CRESCENTIA CUJETE. -- The calabash tree of the West Indies, where it is valued for the sake of its fruits",
886,1891,FIC,FeastVirginsOther,A,B,C,"  had loved to ramble when a boy And see the squirrels leap from tree to tree With reckless venture, hazarding a fall To dodge the ill-aimed arrows from my bow",
48,1892,FIC,TakenAlive,A,B,C,"  Ackland standing with folded arms before her. She started violently and leaned against the tree for support. But the weakness was momentary, for she wiped the tears from",
129,1892,FIC,ManWoman,A,B,C,"  A deer had been attracted by the fire-light. An owl hooted from a dead tree near by. There was the hum of many insects of the night, and",
148,1892,FIC,Marriages,A,B,C,"  was half the life of a tree. When she took her arms from the tree she saw that he was there, looking at her from over the hedge,",
158,1892,NF,DarwinAfterDarwin,A,B,C,"  significant fact, that while within the limits of the same large branch of the tree of life we constantly find the same typical structures modified so as to perform very",
194,1892,MAG,Scribners,A,B,C,"  lines. Ordinarily, too, there should be something like seven shrubs to every tree, the shrubs standing eight or ten feet apart and the trees forty to fifty",
627,1892,FIC,VestyBasins,A,B,C,"  ' "" "" Sing, Vesty! "" "" It' s the beautiful waiting Tree of Life -- Sail away to Galilee! It' s the beautiful -- --' "" Uncle",
850,1892,FIC,ChangeHeart,A,B,C,  Bosworth. OUTLAW Mr. Thomas Bridgland. OUTLAW Mr. McLaughlan. JULIA Mrs. Yates Ellen Tree Miss Ada Rehan. SYLVIA Miss Bride Mrs. Abbott Miss Maxine Elliott. LUCETTA Miss,
851,1892,MAG,Scribners,A,B,C,"  avoid these forms, particularly the circle. There will be, usually, a tree or rock, or you can plant or place one, that will determine more",
970,1892,FIC,BlueCreekCañon,A,B,C,"  here left a clump or two of bushes, and here spared an occasional giant tree which towered far above its fallen comrades, in the conscious pride of its unimpaired",
66,1893,MAG,Century,A,B,C,"  what might be called the masses, of the design. Ahorseis tied to a tree, - - a horse of Japan, -- and a monkey slides down the trunk and",
167,1893,FIC,PrinceIndia —Volume02,A,B,C,"  was drawn toward me big at one end as the trunk of a great plane tree, and so long that thirty carts chained together as one wagon, were required",
11,1894,FIC,BeautifulJoe,A,B,C,"  in a back street all the days of my life, and never watch a tree or flower grow, or tend an animal, or have a drive unless I",
441,1894,FIC,Climbers,A,B,C,"  the room. They now renter, bringing in a gorgeously decorated and lighted Christmas tree. There is at once a loud chorus of delighted approval from the women.",
42,1895,FIC,DaughtersRevolution,A,B,C,"  the repeal of the Stamp Act, a large copper plate was nailed upon the tree with the following inscription: "" This tree was planted in the year 1646 and",
45,1895,FIC,OurProfessionOther,A,B,C,"  SELFISHNESS. Who lives for self alone should be Placed in some lonely, hollow tree, And left to toad and bat and owl -- To creatures man considers foul -- Where",
71,1895,FIC,ChosenFew Short,A,B,C,"  came from the Echo-dwarf shut up in the great oak-tree. The sides of the tree were thin, and the sound of the pipes could be heard through them,",
206,1895,FIC,OurProfessionOther,A,B,C,"  low, And looked on the clear horizon O'er fields white-crested with snow. A tree with its arms outstretching, Was limned on the distant sky, And my fancy",
623,1895,FIC,UncleRemusHisSongs,A,B,C,"  don't wanter diskommerdate Brer Rabbit, en she march up ter de' simmon tree, she did, en hit it a rap wid' er horns -- blam! Now",
674,1895,FIC,WarWithPontiac,A,B,C,"  behind with a fish-spear. As Donald was somewhat hidden in the shadow of a tree, neither of the newcomers noticed him, until the little paymaster had succeeded in",
328,1896,FIC,HolidayStories,A,B,C,"  flying towards him, whose feathers glittered like gold. The bird perched upon the tree, and had already pecked off an apple, when the young man let fly",
579,1896,FIC,AnArkansasPlanter,A,B,C,  died on a day when a fierce gale up the river blew down a cottonwood tree in the yard. She and Louise were as sisters. At her grave the,
661,1896,MAG,Harpers,A,B,C,"  within three feet of the ground, so lie knelt, covering himself behind a tree, and only fired when lie saw an Indian's head, or noticed one",
719,1896,MAG,NewEngMag,A,B,C,"  of prayer next Wednesday, or ask his children to dance in glee round a tree resplendent with the gifts of // Christ's birthday, if he is giving the",
176,1897,FIC,BethWoodburn,A,B,C,"  only daughter, was lounging in an attitude more careless than graceful under a birch tree. She, her father and Mrs. Margin, the housekeeper -- familiarly known as Aunt Prudence -- formed",
594,1897,FIC,ChoirInvisible,A,B,C,"  he wore the intertwined wings of the hawk and the scarlet tanager. Under another tree in front of a tavern bearing the sign of the Virginia arms, a group",
615,1897,FIC,WhoPlantsTree,A,B,C,"   472 Larcom, Lucy, 1824-1893: WHO PLANTS A TREE. from Who plants a tree (1897) He who plants a tree Plants",
684,1897,FIC,WaysideCourtships,A,B,C,"  watched the men at work. Ridgeley got out and hitched the team to a tree, and took Field up to the skidway. Mrs. Field remained in the sleigh",
714,1897,FIC,Child-World,A,B,C,"  "" The Prince's Harvest "" - - Magic phrase! That was a boy's own tree, in many ways! -- Its girth and height meet both for the caress",
844,1897,MAG,Atlantic,A,B,C,"  to improve the pasturage. The axe is not yet at the root of every tree, but the sheep is, or was before the national parks were established and",
56,1898,FIC,PeterkinPapers,A,B,C,"  nothing of Elizabeth Eliza. Some of the party, however, were behind the tree, some were in front, and Elizabeth Eliza might be behind the tree.",
178,1898,FIC,MargaretMontfort,A,B,C,"  have achieved it. When she had finished, her uncle sat down under a tree, and laughed again; not so violently, but with a hearty enjoyment that",
296,1898,MAG,NewEngMag,A,B,C,"  hand. Each person was eagerly seeking some bit of shattered stone or wood or tree or things even more valuable, to send home as mementos of the ill-starred city",
430,1898,FIC,ValiantRunaways,A,B,C,"  to noon, and in the unbroken stillness the boys ventured out of the grimy tree and lay at full length on the turf. The great redwoods towered in endless",
563,1898,NF,AgeFable,A,B,C,"  was an elm entwined with a vine loaded with swelling grapes. She praised the tree and its associated vine, equally. "" But, "" said she, """,
614,1898,NF,WildAnimalsIHave,A,B,C,"  bottom, and a smaller one at top. We boys had often used this tree in playing Swiss Family Robinson, and by cutting steps in its soft punky walls",
877,1898,FIC,MargaretMontfort,A,B,C,"  , as we here make houses and ships of oak, or of any other tree. And let no man think I am joking, for I have seen these",
291,1899,MAG,Atlantic,A,B,C,"  hickory near the ford, ran out upon a limb, swung himself to anoth*r tree, and scampered away through the sunlight and the shadows to gain his castle in",
705,1899,MAG,Atlantic,A,B,C,"  that moment was also my own occupation. I had just stopped under a promising-looking tree, whose generous branches spilled their crop over the roadside wall, - excellent """,
767,1899,FIC,FishermansLuck,A,B,C,"  in spendthrift joy. I lay on a mossy bank at the foot of a tree, filling my pipe after a frugal lunch, and thinking how hard it would",
593,1900,FIC,ModernCinderella,A,B,C,"  who had come so late. The old man sat in the shadow of the tree his own hands planted; its fruit boughs shone ruddily, and its leaves still",
670,1900,FIC,ReelsSpindles<,A,B,C,"  a lurking shadow in the road, that was not due to either bush or tree which bordered it. But he thought little of the matter, so engrossed was",
678,1900,FIC,PhilipWinwood,A,B,C,"  many arms in the breeze.) We were all laughing, and running from tree to tree, when in from the front garden came Ned, his face wearing",
828,1900,FIC,DaughterSun,A,B,C,"  a tree, Jim, "" he muttered at last. "" Clean up a tree. "" "" Then look out you light on your feet instead of on your",
49,1901,FIC,KingMidasRomance,A,B,C,"  more terror than anything else; he had staggered back, he grasped at a tree to support himself. Helen saw the look and stopped, frightened herself. """,
60,1901,FIC,Play:LoversLane,A,B,C,"  MARY LARKIN Looking up. Good morning, Dr. Singleton. SIMPLICITY JOHNSON In the tree, mocking MARY. Good morning, Dr. Singleton. REV. THOMAS SINGLETON Looking",
257,1901,NF,SecretWoods,A,B,C,"  below -- either because the vibration hurts their feet, or else they fear the tree is being cut down -- they use the strange gift to save their lives.",
318,1901,NF,SecretWoods,A,B,C,"  left the marks of their beaks on his coat before he could reach the nearest tree. Again he rushed for his den, but wherever he turned now angry wings",
545,1901,NF,SecretWoods,A,B,C,"  bending grass blade; the counsel of a bit of bark frayed from a birch tree, with a shred of deer-velvet clinging to it, -- all these were vastly",
644,1901,NF,SecretWoods,A,B,C,"  dog running in the woods, they generally flit to the lower branches of a tree and kwit-kwit at him curiously. They have not yet learned the difference between him",
679,1901,MAG,Nation,A,B,C,"  but the institution of a force of gendarmerie that shall be European throughout, and tree to act on its own initiative, as the present police officers are not.",
738,1901,FIC,Play:LoversLane,A,B,C,"  Do, Simple! He gives her the letter. SIMPLICITY JOHNSON Goes behind the tree, keeping her eyes on the MINISTER. She tears up the letter and throws",
791,1901,NF,SecretWoods,A,B,C,"  down. The flying squirrel' s sailing down from a tree top to another tree, fifty feet away, is but an exaggeration, due to the membrane connecting",
254,1902,FIC,BoyLandBoomer,A,B,C,  and died. Nellie was in such a tremble she could scarcely descend from the tree. When she did come down she found Dick hard at work cutting out a,
319,1902,NF,WoodFolkAtSchool,A,B,C,  teach Quoskh the advantage of that decoy nest to tempt hungry prowlers upon the bare tree hole where she could have a clear field to spear them with her powerful bill,
617,1902,FIC,Audrey,A,B,C,"  stood in the blazing sunshine, and it was both cooler and merrier beneath the tree, - - a fact apparent enough to the coachman, but the knowledge of which,",
654,1902,NF,WoodFolkAtSchool,A,B,C,"  a windfall on the run; how to breast down a young birch or maple tree and keep it under his body while he feeds on the top, -- and",
692,1902,MAG,Atlantic,A,B,C,"  been suppressed in growth is much lower than the others, and, if a tree of size, is usually as old as they, or older. The percentage",
737,1902,FIC,BlueFlower,A,B,C,  flowers in the heart of winter; a nest among the branches of a great tree shaken by the winds; a still haven on the edge of a tempestuous sea,
927,1902,MAG,Nation,A,B,C,"  Sky-loving, stalwart as the sugar-pine, Clean, simple, fragrant as that noble tree, A mountain man, and free as they are free Who tread the heights",
964,1902,NF,WoodFolkAtSchool,A,B,C,"  before Mooween can scramble down after his game, Unk Wunk is already up another tree and sleeping, as if nothing had happened, on another branch. Other prowlers",
985,1902,FIC,Audrey,A,B,C,"  them, standing in his doorway, and his children, at play beneath a tree, built with sticks a mimic scaffold, and hanged thereon a broken puppet.",
69,1903,MAG,Harpers,A,B,C,"  winter the water and the roots have frozen solid all these years, and the tree still thrives. Indeed, some of its seeds were immersed in water, and",
211,1903,FIC,FrankMerriwell,A,B,C,"  sides and swept the round tiles of the roof. The foliage of the old tree half concealed the discolored stucco, which was dropping off in many places. Over",
312,1903,FIC,FrankMerriwell,A,B,C,"  the moonshiner chief said: "" Follow! "" Out they rode from beneath the tree, and away through the misty moonlight. Frank and Barney could not see,",
527,1903,MAG,Harpers,A,B,C,"  nest in a small cave in the ground or in a slight hollow in a tree. Therein she lays several eggs, from which a small brood of worker ants",
577,1903,FIC,SirHenryMorgan,A,B,C,"  hawser was dragged through the surf and made fast high up on the sturdy palm tree. On it they rigged a traveler and the chair, and then the frightened",
586,1903,MAG,RevReviews,A,B,C,"  it falls. The width of this kerf is governed by the diameter of the tree, in order to act as a true fulcrum in guiding the fall. With",
628,1903,FIC,FrankMerriwell,A,B,C,"  great astonishment. "" Oi climbed the tray, me b'y. "" "" The tree? What tree? "" "" Th' willey tray as shtands forninst th'",
668,1903,MAG,RevReviews,A,B,C,"  quite half through, the chopping is commenced on the other side. When the tree has been sawed nearly to the middle on. both sides steel wedges are driven",
332,1904,MAG,Harpers,A,B,C,"  of life do to justify itself than to unfold these two splendid flowers on the tree of our humanity? What third idea is there that the third great race,",
98,1905,NF,NaturalHistory,A,B,C,"  blue gum tree of its native Australia and eats the leaves and shoots of that tree, occasionally varying its diet, as is the way with many vegetablefeeding animals marsupial",
154,1905,MAG,Atlantic,A,B,C,"  , she will not always be captured. In the tropics there are gaudily colored tree frogs,? blue, yellow, striped,? frogs with red bodies and",
163,1905,MAG,Independent,A,B,C,"  is pictured in the primitive life led by Adam and Eve. On the "" tree of knowledge of good and evil "" hangs the forbidden fruit. The phrase,",
384,1905,FIC,INRI APrisoners,A,B,C,"  cross that rose tall and straight into the sky, she seemed to see a tree covered with red and white blossoms. It was as if that branch of the",
540,1905,MAG,GoodHouse,A,B,C,"  within himself, no matter if his neighbors fail of tribute. To plant a tree is almost always to plant for someone else, for the future, but the",
660,1905,MAG,Harpers,A,B,C,"  . "" Crusoe "" and his mate would nest yet another season in the old tree. They had chosen their retreat well. For from their lofty eyrie they could",
756,1905,NF,NaturalHistory,A,B,C,"  beech tree. "" It has been justly pointed out that this is the one tree not at all suitable to woodpeckers, for the bark clings tight and does not",
784,1905,FIC,RebeccaMary,A,B,C,  a good vantage point -- she could see nearly all of the celebration. The tree Rebecca Mary climbed was on the edge of the old orchard next to Aunt Olivia,
608,1906,FIC,OurTown,A,B,C,  . Many years have passed since Marshal Furgeson stood those seven Slaves of the Magic Tree in line before the calaboose door and made them surrender the feathered cork apple-stealers and,
898,1906,NF,NewEarth,A,B,C,"  of Plant Industry of the national government, both in planting trees and in testing tree seeds; the state, as well as the nation, thus reaping doubly from",
988,1906,FIC,BeforeAdam,A,B,C,"  Chatterer. I would go far away through the terrible forest, and find some tree for myself in which to roost. As for food, I knew where to",
62,1907,FIC,LittleCityHope,A,B,C,"  have, and we can clear it away afterwards! Wasn't there a holly tree somewhere near the College? You haven't put that in yet. You have",
119,1907,MAG,NorthAmRev,A,B,C,"  good, or else make the tree corrupt and his fruit corrupt: for the tree is known by his fruit. "" Let us consider the fruit of the tree",
397,1907,FIC,AuntJaneKentucky,A,B,C,  up a lively buzzing as they feasted on the windfalls of the old yellow peach tree near the garden gate. Nature had distributed her sunshine and showers with wise generosity,
517,1907,MAG,NorthAmRev,A,B,C,"  power and mental domination steadily increased. It is written: "" Either make the tree good, and his fruit good, or else make the tree corrupt and his",
535,1907,FIC,FootRainbow,A,B,C,"  in this way, one in her dooryard and one in her cemetery. The tree on the hill stands thirty feet tall now, topping all others, and has",
656,1907,FIC,MagicEggOtherStories,A,B,C,"  that, unbeknown to anybody else, Mrs. Trimmer had put some presents on the tree, which were things which had been brought by Captain Trimmer from somewhere in the",
79,1908,FIC,TrailLonesomePine,A,B,C,"  She could see the big Pine over his shoulder. "" I've knowed that tree since I was a little girl -- since I was a baby, "" she said,",
205,1908,FIC,LouisaAlcottReader,A,B,C,"  Illustration: "" Lily rocked and ate till she finished the top of the little tree. "" CONTENTS. I. A CHRISTMAS DREAM II. THE CANDY COUNTRY III.",
